id_vendedor,nome_vendedor,prefixo_cep,cidade,estado
7aa4334be125fcdd2ba64b3180029f14,José Miguel Cirino,18500,LARANJAL PAULISTA,SP
7aa538dd6e114e503a2e6154ea352253,Dra. Joana Casa Grande,15807,CATANDUVA,SP
7ab0dd5487bab2dc835337b244f689fb,Rodrigo Vargas,15013,SAO JOSE DO RIO PRETO,SP
7ad32824caee82087b3e2e5f33b1bf32,Mariah Novais,14940,IBITINGA,SP
7ad41305e96a6cab8294cd65891e9a86,Maria Sophia Araújo,28810,RIO BONITO,SP
7adbd3210a7b3cc2235e225eef33574d,Théo Camargo,2544,SAO PAULO,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,Sabrina da Mata,17051,BAURU,SP
7b07b3c7487f0ea825fc6df75abd658b,Carolina Correia,2016,SAO PAULO,SP
7b0df942f46435babab05d49b744b2c4,Otávio Costela,12924,BRAGANCA PAULISTA,SP
7b1222c3624aa89b9558b50a2594188c,Bernardo Peixoto,15041,SAO JOSE DO RIO PRETO,SP
7b3447b497e55af8c15fc7bd89d7b81a,Manuela Silva,8225,SAO PAULO,SP
7b3f6ce5c6c22e9b96e7581ebf0df6e1,Ravi Nogueira,13710,TAMBAU,SP
7b7ed56ae755e2880f2b69632e839c1e,Luiz Miguel Castro,74230,GOIANIA,GO
7b7f91e98f8c6def45a1407923304402,Igor Sousa,6154,OSASCO,SP
7b8e8ec35bad4b0ef7e3963650b0a87b,Ayla Borges,88705,TUBARAO,SC
7b98de631987e26dd6d803490c43a13c,Arthur Miguel Lima,87900,LOANDA,PR
7bac63f6603d382cc8d0832eb6c100a8,Raul Sampaio,5713,SAO PAULO,SP
7bb8fac2913a6064ec412e583c6d8b4d,Sophie Farias,17017,BAURU,SP
7bcd7c5f8631701474db233ccf1c094b,Sarah Pastor,2047,SAO PAULO,SP
7c1fea10b5b006671d608b1d7c446ec4,Ian Siqueira,18550,BOITUVA,SP
7c4402417d51474d4d0cda9557340e40,Thomas Peixoto,9530,SAO CAETANO DO SUL,SP
7c4618c82226628831613e95e9c22f44,Josué Fogaça,18136,SAO ROQUE,SP
7c462184585ae80bd6e5774c62ce50f2,Isabel Ferreira,13086,CAMPINAS,SP
7c4adcc13272c0e26fa23aac642adb7b,Levi Gomes,24725,SAO GONCALO,RJ
7c51de0ab286204ce75ff42bf7c10d92,Maria Helena Correia,88380,PICARRAS,SC
7c5b05cbdb5542049f38d90d7815b97d,Isaque Azevedo,5201,SAO PAULO,SP
7c67e1448b00f6e969d365cea6b010ab,Ester Sá,8577,ITAQUAQUECETUBA,SP
7c9130f5f3729edd32aa059141d92484,Benjamim Rios,17400,GARCA,SP
7caa63f175b1cecbfaadd8b5ab9998c7,Nina Cavalcanti,2750,SAO PAULO,SP
7cb946b1ad19faebe28c3e86c2794ec3,Sophia Silveira,35701,SETE LAGOAS,MG
7cf4ea70955b00d6b3c22542598e2715,Manuella Barbosa,1125,SAO PAULO,SP
7d13fca15225358621be4086e1eb0964,Vitor Hugo Alves,14050,RIBEIRAO PRETO,SP
7d294cf9a6a69dc6a0c3e540fff0e039,Luigi Sousa,88390,BARRA VELHA,SC
7d456afc660226829370f3173d14520c,Pedro da Rosa,8820,MOGI DAS CRUZES,SP
7d484ca289afaac6bf5fc6a1e96d2226,Hadassa Camargo,79104,CAMPO GRANDE,MS
7d76b645482be4a332374e8223836592,Paulo Oliveira,1511,SAO PAULO,SP
7d7866a99a8656a42c7ff6352a433410,Arthur Oliveira,1320,SAO PAULO,SP
7d7d2b7a51328016102d4528c411d630,Dra. Fernanda Nascimento,14940,IBITINGA,SP
7d81e74a4755b552267cd5e081563028,Raquel Pires,4735,SAO PAULO,SP
7d948535954aaf8c5d39db007f74372e,Dr. Vitor Hugo Silveira,11442,GUARUJA,SP
7daca0837f033a41a6f3428c18657533,João Pedro Monteiro,15170,TANABI,SP
7dc8c42cc750eeafea6c85712ffee9bf,Pietro Melo,5424,SAO PAULO,SP
7dc9a3355bae96dd82008b313d3a456c,Dr. Luiz Gustavo Abreu,36213,DORES DE CAMPOS,MG
7ddcbb64b5bc1ef36ca8c151f6ec77df,Bianca Costa,4403,SAO PAULO,SP
7dea6f73af847b42cc3985bd620f994d,Sra. Nina Fonseca,85813,CASCAVEL,PR
7df1fc11cc5cbc518b39faa60cf5d67c,Dra. Maria Laura Viana,79112,CAMPO GRANDE,MS
7e1fb0a3ebfb01ffb3a7dae98bf3238d,Sr. Pedro Henrique Costa,14403,FRANCA,SP
7e26c750b4cb9f6766f58265ff9ebe95,Maria Luiza Montenegro,30270,BELO HORIZONTE,MG
7e3dde9ffba72d5340f9aaf09b4424be,Yan Cassiano,86185,CAMBE,PR
7e3f87d16fb353f408d467e74fbd8014,Isadora Cavalcante,4809,SAO PAULO,SP
7e79d65b5c6f1f544b7daea036acf720,Bella da Rosa,9572,SAO CAETANO DO SUL,SP
7e93a43ef30c4f03f38b393420bc753a,Matheus Vasconcelos,6429,BARUERI,SP
7e959205cebc10adefcb331f934238a4,Cauã Rocha,1223,SAO PAULO,SP
7ea5bfa6c340f58f8e71fc1f0412b0d6,João Vitor Montenegro,30180,BELO HORIZONTE,MG
7ecd59e5e20407131822c1a68ac59c1f,Igor Casa Grande,70719,BRASILIA,DF
7ecef8194babfec876ca720714327841,Theodoro Freitas,13041,CAMPINAS,SP
7f02656561b680def9986c0795a8a080,Sr. Vitor Gabriel Macedo,1417,SAO PAULO,SP
7f152321c60a266edc53af1925ef96c1,Pietro Nogueira,88801,CRICIUMA,SC
7f2617c58d5d06806987308b45654351,Beatriz da Luz,4571,SAO PAULO,SP
7f35f9daf223da737b78738fbae4d977,José Miguel Costa,13272,VALINHOS,SP
7f40d06aa0b5f1aa4f41af8c0480e2ef,Srta. Emanuelly Oliveira,13506,RIO CLARO,SP
7f5e4d5efad7e44b91115dd1decb65f3,Bruna Brito,12306,JACAREI / SAO PAULO,SP
7f7b8245c336066a1f9933c359f11d77,Anthony Gabriel Peixoto,13800,MOGI MIRIM,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,Luan Borges,7123,GUARULHOS,SP
7fdb0720c8d7c9075538b365dc8c3a22,Sophie Carvalho,85904,TOLEDO,PR
7fe21dd00d2f4943ae09525efa2fd674,Emanuelly Castro,20551,RIO DE JANEIRO,RJ
7ff588a03c2aeae4fbd23f9ae64b760d,Mariane Santos,7183,GUARULHOS,SP
800214c63934acd05d47e84214db8ba8,Dra. Ana Clara Martins,89251,JARAGUA DO SUL,SC
80146bc52c4f6af5239b23de2a20262b,Vinícius Rios,6753,TABOAO DA SERRA,SP
804287717b9156fb7a787acd9af4fac1,Dr. Leonardo Fonseca,87030,MARINGA,PR
8060d731897e33b5c5ae575ce1e209e1,Maria Luísa Moraes,89052,BLUMENAU,SP
808d4348b916efa08e766ebad39f61eb,Bruno Machado,2336,SAO PAULO,SP
8090490573c6c0aa343a7231ebcb8c86,Pedro Miguel da Costa,4130,SAO PAULO - SP,SP
809413606dbfe5deefd2db646693ef67,Nicolas Brito,4602,SAO PAULO,SP
80ceebb4ee9b31afb6c6a916a574a1e2,Srta. Clara Lima,86026,LONDRINA,PR
80cfd480be3eb6d6267139f5cb793555,Daniel da Conceição,8223,SAO PAULO,SP
80e6699fe29150b372a0c8a1ebf7dcc8,Pedro Henrique Nascimento,83323,PINHAIS,PR
80f2cf9abf6b5a0e5c612b5eea6646e6,Lara Novais,15046,SAO JOSE DO RIO PRETO,SP
8132b9bd16876e1b0f8808d43825dd48,Vitor Hugo Barbosa,88058,FLORIANOPOLIS,SC
813348c996469b40f2e028d5429d3495,Dra. Melina Leão,13206,JUNDIAI,SP
81336a0f57a33776419727a300249e90,Dra. Gabriela Camargo,13560,SAO CARLOS,SP
8160255418d5aaa7dbdc9f4c64ebda44,Raul Rios,14940,IBITINGA,SP
817245bcc3badd82bbd222e0366951a6,Dra. Camila Azevedo,17056,BAURU,SP
81783131d2a97c8d44d406a4be81b5d9,Heloisa Gonçalves,18015,SOROCABA,SP
817f85dbb65aa3e70831d90fe75cdf89,Olivia Abreu,18530,TIETE,SP
8185694b58b2ba6de20fd41ae608bbea,Alice Rodrigues,6764,TABAO DA SERRA,SP
818d28f936e791926d33bcb6ee94ef79,Ísis Novaes,4141,SAO PAULO,SP
81a1104df0f08b59c68aa5b03cfe398e,Sra. Maria Cecília Novaes,83020,SAO JOSE DOS PINHAIS,PR
81ed90f07c0bacb7594940ba2ef676aa,Alice Gonçalves,35500,DIVINOPOLIS,MG
81f89e42267213cb94da7ddc301651da,José Miguel Sousa,19063,PRESIDENTE PRUDENTE,SP
820c7c9eaf76d2b226b6c242bcf3f34d,Laura Casa Grande,4756,SAO PAULO,SP
820cc752a266cdc6c1a1e61dd4583330,Lucas Albuquerque,87050,MARINGA,PR
821fb029fc6e495ca4f08a35d51e53a5,Sra. Jade da Luz,2030,SAO PAULO,SP
822166ed1e47908f7cfb49946d03c726,Isaque Fernandes,25803,TRES RIOS,RJ
822b63912576852aea9a8436d72317b7,Felipe Siqueira,13840,MOGI GUACU,SP
822bad9bc42b51213ba522fe87b7ab5d,Dr. Davi Marques,88330,BALNEARIO CAMBORIU,SC
827f8f69dfa529c561901c4f2e0f332f,Dr. Gustavo Castro,81880,CURITIBA,PR
82921991ff5b557b045605b8bbf08d49,Eloá Leão,1023,SAO PAULO,SP
82bd0703a4aefd6b599e5bfdaed378fb,Sr. Mathias da Costa,17510,MARILIA,SP
82cb9f452fe8334df74b22d37824b431,Kaique da Rosa,95013,CAXIAS DO SUL,RS
82e0a475a88cc9595229d8029273f045,Helena Brito,3417,SAO PAULO,SP
830379336fad8c6f3b15a4a3ddb5c66e,Joaquim Sousa,2518,SAO PAULO,SP
83353a83fd769dfafa4f21a72b15e3e5,Maysa Vargas,5786,SAO PAULO,SP
834f3294fba9f932f56edc879193f925,Sra. Ana Cecília Porto,14808,ARARAQUARA,SP
834f8533b2ecb6598dd004ff3de7203a,Gael Henrique Teixeira,5181,SAO PAULO,SP
835f0f7810c76831d6c7d24c7a646d4d,Júlia Vieira,8030,SAO PAULO,SP
83645b1645cdee8953ee54c29ceed564,Dr. João Gabriel Vasconcelos,85875,SANTA TEREZINHA DE ITAIPU,PR
8378eb36b6b70c5734e83ad7b8cdc3b7,Srta. Maria Sophia Mendes,88301,ITAJAI,SC
83a75eea11694e36e56dd0cb2240229a,Luiz Otávio Ramos,13905,AMPARO,SP
83b08de96980757220871b31bf6cffca,Gustavo Caldeira,21820,RIO DE JANEIRO,RJ
83c465a786b06574376909b35ef6752a,Ana Cecília Melo,13560,SAO CARLOS,SP
83c8aafbefb034674a70de0eac5b8954,Rafaela Farias,85601,FRANCISCO BELTRAO,PR
83d458c0d6d4f94295d63f091460bd60,Asafe Campos,29101,VILA VELHA,SP
83d7070a0b9a8b4625fa8682b819fabb,Yuri Pacheco,6717,COTIA,SP
83deb69e889cf80f82be1dc6d5f2d486,Eloah Gonçalves,88056,FLORIANOPOLIS,SC
83e197e95a1bbabc8c75e883ed016c47,Agatha Novaes,25900,MAGE,RJ
83f2b4881141ce3fcd4e985125d3279e,Sra. Stella Montenegro,14055,RIBEIRAO PRETO,SP
8444e55c1f13cd5c179851e5ca5ebd00,Calebe Vasconcelos,37584,CONGONHAL,MG
845e8036c3f7bf62099352f5ed910240,Kamilly Novaes,21041,RIO DE JANEIRO,RJ
8476243f92442881ddd5b578975cf115,Sra. Sophie Gomes,93700,CAMPO BOM,RS
84c945f15571830c1a91a33978e94009,Rafaela Pereira,2851,SAO PAULO,SP
84deb808079d1be601c209c1e771b1cc,Heloísa Guerra,81200,CURITIBA,PR
8501d82f68d23148b6d78bb7c4a42037,Paulo Azevedo,89031,BLUMENAU,SC
85044848b1b767db2a4a58526adef4b4,Srta. Mariane Pastor,6018,OSASCO,SP
850857dfac77488c307e2b1cbd84ab5a,Benjamim Leão,85802,CASCAVEL,PR
850913d59ce317156b00f3705f1c3edb,Vitória Montenegro,12942,ATIBAIA,SP
850f4f8af5ea87287ac68de36e29107f,Maysa Mendes,4367,SAO PAULO,SP
851773c885feb5e2da3b4f82bc2b17ce,Gabriel Câmara,18683,LENCOIS PAULISTA,SP
855668e0971d4dfd7bef1b6a4133b41b,Srta. Ana Carolina da Cunha,13257,ITATIBA,SP
8581055ce74af1daba164fdbd55a40de,Jade Casa Grande,7112,GUARULHOS,SP
85cc55e048b6bcc90c75afe7f0e72f72,Hellena Gonçalves,27345,BARRA MANSA,RJ
85d9eb9ddc5d00ca9336a2219c97bb13,Srta. Maria Flor Dias,31255,BELO HORIZONTE,MG
85e7c62c1d6ea078c3897424f867a7c8,Maria Luísa Leão,88220,ITAPEMA,SC
85ecf03781da592876b7844acc1b729f,Sr. Theodoro Cirino,3658,SAO PAULO,SP
8602a61d680a10a82cceeeda0d99ea3d,Maria Alice Caldeira,1001,SAO PAULO,SP
8603f0038fe0e52fedd3382d266723de,Lucas Gabriel Pires,88495,GAROPABA,SC
8629a7efec1aab257e58cda559f03ba7,Valentim da Mata,74223,GOIANIA,GO
8629c241b3622ac12cd4118afdc8d394,Vitor Hugo Castro,14090,RIBEIRAO PRETO,SP
863d2ebcd347ce4922de7a0f9a5581d6,Vitor Hugo Duarte,21041,RIO DE JANEIRO,RJ
8648b1e89e9b349e32d3741b30ec737e,Dra. Maysa Sousa,12308,JACAREI,SP
86649b1632b1c0e6c0bcb2c90a8b75d8,Sra. Eduarda Pastor,85884,MEDIANEIRA,PR
866558b3bccef2dbc6d29a2b5995016f,Ana Julia Rodrigues,86706,ARAPONGAS,PR
86bb7c4b535e49a541baf3266b1c95b1,Allana Pires,14401,FRANCA,SP
86bf77bdb52e615674772d5817c6212f,Bruna Pastor,94410,VIAMAO,RS
86ccac0b835037332a596a33b6949ee1,Henrique da Rocha,89041,BLUMENAU,SC
86ff3eaef0267069cc891a2ed9d10a17,Asafe Almeida,88135,PALHOCA,SC
870d0118f7a9d85960f29ad89d5d989a,Augusto Vieira,37708,POCOS DE CALDAS,MG
87142160b41353c4e5fca2360caf6f92,Alexia Barbosa,90230,PORTO ALEGRE,RS
8759e7aedd644f487315e5860962f162,Gabriela Gomes,9251,SANTO ANDRE,SP
876182d1918783bbe15233febfbd4926,Mateus Andrade,4208,SAO PAULO,SP
87b4428a334b8f676fd9a7f3bf544fb5,Carlos Eduardo Vieira,16480,GUAIMBE,SP
87b740daf17b5d1be335a64164ec6842,João Gabriel Nunes,8615,SUZANO,SP
87d30a6a0cbf89356e49324971ab1d24,Enzo Gabriel Marques,2036,SAO PAULO,SP
87d3c3aeb3ead335511b3ce315eb341e,Sr. Luiz Gustavo da Mota,3059,SAO PAULO,SP
87d73636a3acf123e842bb890a4db036,Milena Viana,15190,NHANDEARA,SP
87e24fc7052259b1f7f607d61c10d8be,Isis Azevedo,5734,SAO PAULO,SP
87f3e35268860433e13d577825aada95,Liz Gomes,12955,BOM JESUS DOS PERDOES,SP
880ce4951cf857ab1d9e0b75c1d856f4,José Pedro Siqueira,31255,BELO HORIZONT,MG
880eda903e719a5f179f7e9fceb3a69d,Leonardo Barbosa,14610,IPUA,SP
883dd81e82754ac2c65e9790a7db8c9a,Ana Clara Rodrigues,81070,CURITIBA,PR
88460e8ebdecbfecb5f9601833981930,Dr. João Costela,87030,MARINGA,PR
888faa8bfb0b159c37de6d898b961c31,Ian Costela,88750,BRACO DO NORTE,SC
889009a0ed0bb52c87819941192931b8,Lucas Gabriel Cardoso,18682,LENCOIS PAULISTA,SP
88ae906ea2acf6971f26c3e8b7cb4357,Zoe Camargo,1550,SAO PAULO,SP
88af55b4a7ca402b27df16f7c7c9b5d2,Vitor Hugo da Rosa,6775,TABOAO DA SERRA,SP
88cd3681e0a2ba85e190f7d817629c4c,Bianca Araújo,88354,BRUSQUE,SC
88cf19ec1fc2c58f161aee259d57142c,Samuel Guerra,13570,SAO CARLOS,SP
88ef59b51bdaa941d10a853429f2b6ce,Cecilia Macedo,83280,GUARATUBA,PR
891071be6ba827b591264c90c2ae8a63,Dr. Noah Pires,3872,SAO PAULO,SP
8931a84a914b3fe9b1ddaa4d704947ca,Yago Carvalho,8410,SAO PAULO,SP
8936ba0de1073ee888cb3185ae5dc661,Thiago Cavalcante,3372,SAO PAULO,SP
897060da8b9a21f655304d50fd935913,Mariane Gomes,14092,RIBEIRAO PRETO,SP
89757206b887aed36f3e18d858460fea,Henrique Araújo,3121,SAO PAULO,SP
89a51f50b8095ea78d5768f34c13a76f,Alana Carvalho,71931,BRASILIA,DF
89ad3263c0931c47f976d7c5778e60f6,Luigi Almeida,5127,SAO PAULO,SP
89bc797e2e29667aa035d4368f9b7f92,Rebeca da Mota,2969,SAO PAULO,SP
89c127985a8b130cfa45c1d36764017a,Joana Mendes,6016,OSASCO,SP
89d9a386b0b6e5fc8403071b03f7206a,Davi Luiz Souza,3103,SAO PAULO,SP
89dda63a3c907c468ec88c310ed91213,Srta. Ana Júlia Barros,9380,MAUA/SAO PAULO,SP
89de2d6f23e9746ff309705b23581faa,Alexandre Nogueira,86060,LONDRINA,PR
89f69225956f951295ca4c7fb1266553,Miguel Freitas,27700,VASSOURAS,RJ
8a130737016f838139d31878787a39c9,Isabelly da Cruz,3187,SAO PAULO,SP
8a1ff5c35f6595a73fef4c7b96e4908a,Maria Isis Alves,83091,SAO  JOSE DOS PINHAIS,PR
8a207b6080964f3c1fc9d35bd6096ba4,Luigi Vargas,15155,JACI,SP
8a2d12a90e92f012ce5226fc6592b653,Luan Ribeiro,81210,CURITIBA,PR
8a32e327fe2c1b3511609d81aaf9f042,João Camargo,2443,SAO PAULO,SP
8a40ae794fa3f9892cee24bd5af0488b,Antony Vieira,82620,CURITIBA,PR
8a43128d7f9a3db592b866e6861a6cce,Vitória Marques,8080,SAO PAULO,SP
8a432f4e5b471f8da497d7dc517666e2,Luna Castro,19042,PRESIDENTE PRUDENTE,SP
8a87611c08849ffeeccab52aa798b6c7,Dante Costela,82940,CURITIBA,PR
8a8835a43bda99fd37310ad76c457510,Dr. Ryan Novais,9540,SAO CAETANO DO SUL,SP
8a9260f2b0340411d6d2a56bcf4f7378,Sabrina Mendes,32180,CONTAGEM,MG
8ab42aa58097fd4668d60cc648225d5f,Arthur Lopes,74150,GOIANIA,GO
8ae520247981aa06bc94abddf5f46d34,Ana Santos,88370,NAVEGANTES,SC
8b11118053756a9a2932f447e11fc1b5,Pietro da Costa,17350,IGARACU DO TIETE,SP
8b181ee5518df84f18f4e1a43fe07923,Sr. Gustavo Henrique Rios,87360,GOIOERE,SP
8b2492b7ff4468839593fafeed55bad9,Juliana Costela,24451,SAO GONCALO,RJ
8b28d096634035667e8263d57ba3368c,Breno Melo,12243,SAO JOSE DOS CAMPOS,SP
8b2d4ab22f42c5cfc338b846decfda60,Melissa Alves,83820,FAZENDA RIO GRANDE,PR
8b321bb669392f5163d04c59e235e066,Alícia Sá,1212,SAO PAULO,SP
8b655f0855926bcb49f5835d38dfddf6,Ester Cardoso,6192,OSASCO,SP
8b87cd0d43d49b9bdf40f56229364d59,Igor Siqueira,4111,SAO PAULO,SP
8b8cfc8305aa441e4239358c9f6f2485,Raul Sá,86020,LONDRINA,PR
8b9d6eec4a7eb7d0f9d579ce0b38324d,Isis Nunes,26562,MESQUITA,RJ
8bb48dc19fccaa8613b6229bf7f452a2,Daniel Almeida,19803,ASSIS,SP
8bd0e3abda539b9479c4b44a691be1ec,José Pedro Machado,98910,TRES DE MAIO,RS
8bd0f31cf0a614c658f6763bd02dea69,Dr. Anthony da Costa,1222,SAO PAULO,SP
8bdd8e3fd58bafa48af76b2c5fd71974,Ana Laura Andrade,1552,SAO PAULO,SP
8c0de775f52fe41590b376a3b7c50f68,Srta. Maria Laura Rezende,13178,SUMARE,SP
8c16d1f32a54d92897cc437244442e1b,Emanuel Oliveira,89023,BLUMENAU,SC
8c351ed7c326c62123318f4f3246e906,Erick Cavalcanti,11701,PRAIA GRANDE,SP
8c3b533c63cca56240f94f1e3a6b18ef,Ravy Machado,31050,BELO HORIZONTE,MG
8c5e007d7bd5693fa1386ffefbc99f6c,Emanuel Aparecida,13347,INDAIATUBA,SP
8c91bfea4263b8fba54081460693e2a1,Luiz Henrique Câmara,98920,HORIZONTINA,RS
8c9348f33ae3dada25c99c99ade2af78,Eduardo Pastor,6340,CARAPICUIBA,SP
8ca1551acf9832a4cf467bbbac15851f,Maya Moreira,83607,CAMPO LARGO,PR
8ca5b19e0263150d2c57afdde2b3d011,Mariana Borges,9336,MAUA,SP
8cb7c5ddf41f4d506eba76e9a4702a25,Srta. Fernanda Vieira,75110,ANAPOLIS,GO
8cbac7e12637ed9cffa18c7875207478,Anna Liz Gomes,89254,JARAGUA DO SUL,SC
8cc6a0e5738e61a87b03c78b2ba9db4b,Oliver Melo,37795,ANDRADAS,MG
8ccf3cf69651cc1d8a02c8bfaf3b8568,Maria Luísa Leão,13504,RIO CLARO,SP
8cf21434553b02cbd37c0bbd07e041b0,Isabela Ramos,88102,SAO JOSE,SC
8d46553a36e68f95350a200c12f8f2e2,Joaquim da Rocha,13056,CAMPINAS,SP
8d79c8a04e42d722a75097ce5cbcf2ef,João Teixeira,61658,CAUCAIA,CE
8d899e15a5925f097cca50faa49b15e3,Maria Clara Almeida,18131,SAO ROQUE,SP
8d92f3ea807b89465643c219455e7369,Sra. Fernanda Santos,3052,SAO PAULO,SP
8d956fec2e4337affcb520f56fd8cbfd,Enzo Gabriel Novaes,9780,SAO BERNARDO DO CAMPO,SP
8daab2245ebdc277c51098d01c5ad8ef,Danilo da Luz,8411,SAO PAULO,SP
8dd386be0767c330276ea6a3f96532d3,Ágatha Castro,88490,PAULO LOPES,SC
8de8fe3af4449ed695d2434c933ed73e,Henrique Garcia,1215,SAO PAULO,SP
8def3db7f272735afb2ecd03aeca09a7,Isabela Barbosa,28035,RIO DE JANEIRO,RJ
8dfbc5ff27df12f6cef751d3b9554222,Esther Santos,80220,CURITIBA,PR
8e29d051f810eb22959ede205b462b9f,Emanuelly Lopes,15131,MIRASSOL,SP
8e2b3afb420011ef0c88c9d5f11ea526,Caio Moura,13060,CAMPINAS,SP
8e34331b7eedd03be4e5d965c1956225,Maria Flor Ferreira,4009,SAO PAULO,SP
8e4f041ff58e7845456d3482524014b3,José Pedro Fogaça,90250,PORTO ALEGRE,RS
8e670472e453ba34a379331513d6aab1,Thomas da Costa,36087,JUIZ DE FORA,MG
8e6cc767478edae941d9bd9eb778d77a,Josué Alves,38442,ARAGUARI,MG
8e6d7754bc7e0f22c96d255ebda59eba,Isabelly da Mota,12233,SAO JOSE DOS CAMPOS,SP
8e8a7ce9f2f970dc00e2acf6f6e199f6,Luna Andrade,24710,SAO GONCALO,RJ
8ea394aed8138685abe1eb9f25e1021d,Olívia Sousa,18053,SOROCABA,SP
8eb88b0acb3f90a717ad659221471fa7,José Vasconcelos,89504,CACADOR,SC
8ec76bb0965af3f007692b26fa9d6623,Lucas Gabriel Nogueira,88804,CRICIUMA,SC
8ed8ea9a57c862f2c18c2fe41f601d56,Ana Carolina Martins,89030,BLUMENAU,SC
8f0fbe2cd4d472157dc1cdef6edecaa9,Sra. Brenda Ribeiro,2755,SAO PAULO,SP
8f119a0aee85c0c8fc534629734e94fd,Kamilly Leão,6440,BARUERI,SP
8f2b51a30523cdecddc2f179f351c7d6,Rael Montenegro,4833,SAO PAULO,SP
8f2ce03f928b567e3d56181ae20ae952,Apollo Sá,5141,PIRITUBA,SP
8f54d64f28a993550aa7943f12572959,Dr. Gustavo Henrique Farias,35160,IPATINGA,MG
8f580d36c1e9d6fbce95283403c7d447,Théo Garcia,14090,RIBEIRAO PRETO,SP
8f78f0903005064036736c7173a5c2ed,Yago Pires,36325,TIRADENTES,MG
8fb67a334bacec338885b4e9e1708073,Mariah Farias,85905,TOLEDO,PR
8fb791022c1fc8909664f48ab7dc636d,Dr. Gustavo Barros,3976,SAO PAULO,SP
8fbd63429be6d3e5e6d1a709b6464802,Marina Viana,9130,SANTO ANDRE,SP
8fbe2ee446b97e128471be4ce983dc0d,Srta. Maria Júlia Jesus,18103,SOROCABA,SP
8fd3b4468f6425810648177996c14cbd,Thiago Teixeira,15015,SAO JOSE DO RIO PRETO,SP
8fdca8e349553f99bc738833a62c8802,Emilly Camargo,2189,SAO PAULO,SP
8fe8786ee000001ab51d030dfd4a7bf1,Luna Duarte,88490,PAULO LOPES,SC
8fec2e460530482132c436cfb5439925,Heloísa Alves,18500,LARANJAL PAULISTA,SP
8ff1a9df749e454105c55cda13e79143,Sophie Oliveira,17509,MARILIA,SP
8ff38bc3969e67c36c48343a07090f66,Rhavi Cavalcanti,8260,SAO PAULO,SP
8fff28c4263ddec387f28d237fb42773,Henrique Correia,5594,SAO PAULO,SP
900ba814c251a692506d7834c1218441,Clara da Cunha,13328,SALTO,SP
901b460cdce0c64e471230d7f2f9f3a3,Dr. Caio Jesus,90620,PORTO ALEGRE,RS
902c99f1ac505c0d18778b61bcd636f7,João Pedro Santos,13840,MOGI GUACU,SP
903037660cf848a717166eb7a06d616e,Davi Luiz Fonseca,5734,SAO PAULO,SP
90b36c5aeb728d5504a39f435bef0c5f,Gael Martins,13835,CONCHAL,SP
90b57083da5d803237da74daec6dcb2b,Caio Moraes,80730,CURITIBA,PR
90d4125885ab6c86e8820a722be71974,Luana Ribeiro,6780,TABOAO DA SERRA,SP
910a922b426b7ff95eaee129ad6c0e1f,Sra. Aylla Vieira,15025,SAO JOSE DO RIO PRETO,SP
913fd0ebba70bb919f7254a02239173c,Luna Oliveira,89065,BLUMENAU,SC
9140bd1d9de28b197dce077bdd687438,Eduardo Marques,13900,AMPARO,SP
9140ef75cc8211c4035935e80e567204,Catarina da Mata,87015,MARINGA,PR
91543f9849d68d023e17194926598543,Dra. Emilly Casa Grande,89041,BLUMENAU,SC
916748bc99315c2d202898ae58b1617e,Alexandre Aparecida,18040,SOROCABA,SP
916c9de0b5ad957346eeeb12f332687e,Sra. Kamilly Pires,80240,CURITIBA,PR
918717417d88a9f9ae9735567e6c7682,Enzo Gabriel Camargo,5547,SAO PAULO,SP
918f6fbcf3ab724d805867303e593a1b,João Guilherme da Mota,13273,VALINHOS,SP
9198786624eaeb375793215cad26cfa6,Dra. Eloá Costela,89136,RODEIO,SC
91f0eec23d4a61d7d7caeefa3f0ad1ca,Luiz Fernando Barros,88704,TUBARAO,SC
91f5779a8731baca4809fdeade81803f,Carolina Moura,27321,BARRA MANSA,RJ
91f848e9f4be368f4318775aac733370,Melina Moraes,3029,SAO PAULO,SP
9200e6ce317b67196b6b0bad4d4bd567,Joaquim Cirino,20771,RIO DE JANEIRO,RJ
921323538c9f1c4e816f2720eac02bea,Pedro Miguel Ferreira,1319,SAO PAULO,SP
9261d76c62caaf0b24677c2ceb7f8f20,Gael Cavalcanti,88138,PALHOCA,SC
92992bec39dde5766f590d3b1f46d465,Heloisa da Costa,4310,SAO PAULO,SP
929f342384a6607afe143d789ade1316,Dra. Liz Sales,86065,LONDRINA,PR
92c8bc6e8f925792247656fed09aad65,Dr. Calebe Almeida,3384,SAO PAULO,SP
92d14edfb62ee5ae7fdff70b0f4e7233,Raquel das Neves,9810,SAO BERNARDO DO CAMPO,SP
92eb0f42c21942b6552362b9b114707d,Lucca Barros,3504,SAO PAULO,SP
9315e491484b1b0081ca166fc164108d,Davi Miguel Novais,86039,LONDRINA,PR
933446e9a59dece7ae9175103820ca8f,Augusto Marques,81730,CURITIBA,PR
934ed5cd1b9c1c7382d0a94a94b9e639,Hadassa Nascimento,81070,CURITIBA,PR
939e6227d6964a11a70aa91243e418f2,Rodrigo das Neves,36408,CONSELHEIRO LAFAIETE,MG
939f6e231201f26803cb5c3a3d2940b3,Vinicius Correia,17051,BAURU,SP
93b9a99027bd8bd6af682aff18dd19bf,Luan Vieira,7600,MAIRIPORA,SP
